StartTime	EndTime	NOE Outlet Flow m3/h	NOE outlet NH4 mg/l	NOE outlet NO3 mg/l	NOE outlet DO mg/l	NOE outlet TSS mg/l	NOE outlet pH	NOE outlet Temperature C	PO4 afløb LT mg/l
2016-09-27 07:00:00.000	2016-09-27 07:10:00.000	202.4666667	0.020029049	1.971775009	85.90312665	0.253768543	7.273209564	18.00593576	
2016-09-27 07:10:00.000	2016-09-27 07:20:00.000	124.75	0.015397959	1.975580755	85.93320707	0.252804588	7.269008458	17.99794126	
2016-09-27 07:20:00.000	2016-09-27 07:30:00.000	179.5666667	0.013532787	1.985016414	85.75480245	0.253386299	7.270383914	17.98870718	
2016-09-27 07:30:00.000	2016-09-27 07:40:00.000	167.5583333	0.012631366	2.000296742	86.00977434	0.255347792	7.273612289	17.97321744	
2016-09-27 07:40:00.000	2016-09-27 07:50:00.000	145.05	0.012313892	2.016129675	85.7936896	0.252285122	7.274910184	17.95999174	
2016-09-27 07:50:00.000	2016-09-27 08:00:00.000	221.6166667	0.011665117	2.026517793	86.02461332	0.257067957	7.276500837	17.9507585	
2016-09-27 08:00:00.000	2016-09-27 08:10:00.000	132.5	0.011775286	2.032377579	85.72945499	0.253571134	7.275229526	17.94037278	
2016-09-27 08:10:00.000	2016-09-27 08:20:00.000	204.7416667	0.010616233	2.039926895	85.76322835	0.252510159	7.278039404	17.92855099	
2016-09-27 08:20:00.000	2016-09-27 08:30:00.000	175.225	0.009741899	2.05151854	85.91192875	0.258100925	7.278159777	17.91687304	
2016-09-27 08:30:00.000	2016-09-27 08:40:00.000	159.9833333	0.00977066	2.058112053	85.63387744	0.252879526	7.275659553	17.90729628	
2016-09-27 08:40:00.000	2016-09-27 08:50:00.000	226.4916667	0.009690338	2.064587194	85.84200732	0.25644684	7.27507416	17.8944846	
2016-09-27 08:50:00.000	2016-09-27 09:00:00.000	139.2	0.009429524	2.073934488	85.52134215	0.252714616	7.268558101	17.88314064	
2016-09-27 09:00:00.000	2016-09-27 09:10:00.000	220.1416667	0.009536419	2.080855586	85.52639319	0.254756368	7.266073962	17.87298992	
2016-09-27 09:10:00.000	2016-09-27 09:20:00.000	154.325	0.010306455	2.082823586	85.41258621	0.253088457	7.26031026	17.86449175	
2016-09-27 09:20:00.000	2016-09-27 09:30:00.000	180.8833333	0.010449985	2.083867649	85.16674474	0.251164082	7.259268336	17.85829945	
2016-09-27 09:30:00.000	2016-09-27 09:40:00.000	204.9916667	0.010468833	2.085686936	85.43568865	0.253963438	7.261136834	17.84970895	
2016-09-27 09:40:00.000	2016-09-27 09:50:00.000	145.3055556	0.010602945	2.090487901	85.16675835	0.248898767	7.261594518	17.83962493	
2016-09-27 09:50:00.000	2016-09-27 10:00:00.000	225.8166667	0.010379494	2.089877021	85.33243815	0.250100301	7.267288097	17.82977076	
2016-09-27 10:00:00.000	2016-09-27 10:10:00.000	144.625	0.010949978	2.091618691	85.22833068	0.249648637	7.267004506	17.81741608	
2016-09-27 10:10:00.000	2016-09-27 10:20:00.000	185.2333333	0.011353501	2.092381074	85.00364971	0.249482012	7.267999343	17.81149268	
2016-09-27 10:20:00.000	2016-09-27 10:30:00.000	212.0138889	0.011468572	2.093431495	85.07461548	0.251266226	7.264313642	17.80033689	
2016-09-27 10:30:00.000	2016-09-27 10:40:00.000	145.3583333	0.011977751	2.091828827	84.59288069	0.250275892	7.261127794	17.785454	
2016-09-27 10:40:00.000	2016-09-27 10:50:00.000	216.1083333	0.012481719	2.087143904	84.43228919	0.254176703	7.263795586	17.77578066	
2016-09-27 10:50:00.000	2016-09-27 11:00:00.000	177.9583333	0.012942305	2.083148116	84.15049324	0.257243303	7.264874176	17.76513561	
2016-09-27 11:00:00.000	2016-09-27 11:10:00.000	161.8027778	0.013027222	2.082906236	83.58259417	0.251547744	7.263714659	17.75640384	
2016-09-27 11:10:00.000	2016-09-27 11:20:00.000	232.7	0.013236924	2.078124386	83.44068731	0.255656718	7.264877554	17.74777317	
2016-09-27 11:20:00.000	2016-09-27 11:30:00.000	174.5916667	0.013359179	2.069857558	83.11705615	0.253904179	7.258725679	17.7380789	
2016-09-27 11:30:00.000	2016-09-27 11:40:00.000	170.7333333	0.013641155	2.064082146	82.50075804	0.250917529	7.256333625	17.73270965	
2016-09-27 11:40:00.000	2016-09-27 11:50:00.000	229.7388889	0.013614326	2.056886315	82.39741675	0.25339031	7.250754396	17.72761532	
2016-09-27 11:50:00.000	2016-09-27 12:00:00.000	202.5083333	0.013657319	2.051937125	82.08955059	0.257409227	7.241074749	17.72070832	
2016-09-27 12:00:00.000	2016-09-27 12:10:00.000	166.3916667	0.01348671	2.045688325	81.3791633	0.249418969	7.239748943	17.71341066	
2016-09-27 12:10:00.000	2016-09-27 12:20:00.000	212.725	0.013291676	2.038979431	81.35486247	0.25182274	7.23795201	17.70862694	
2016-09-27 12:20:00.000	2016-09-27 12:30:00.000	260.0444444	0.01312735	2.031480988	81.46084785	0.260497559	7.228807954	17.70095681	
2016-09-27 12:30:00.000	2016-09-27 12:40:00.000	172.425	0.01327514	2.019594471	81.15321115	0.257119209	7.224957315	17.68858404	
2016-09-27 12:40:00.000	2016-09-27 12:50:00.000	203.1083333	0.013032487	1.9996873	81.03733552	0.265320064	7.222294446	17.68124712	
2016-09-27 12:50:00.000	2016-09-27 13:00:00.000	227.7083333	0.012702603	1.987663749	81.40625432	0.257744232	7.217126556	17.67393297	
2016-09-27 13:00:00.000	2016-09-27 13:10:00.000	261.0888889	0.012629552	1.973383983	81.56371295	0.263954006	7.214136378	17.66423081	
2016-09-27 13:10:00.000	2016-09-27 13:20:00.000	190.9916667	0.012559561	1.953369939	81.4441089	0.260283681	7.213504946	17.65630938	
2016-09-27 13:20:00.000	2016-09-27 13:30:00.000	167.2305556	0.01254577	1.935596552	81.69911677	0.256417326	7.212541294	17.65282143	
2016-09-27 13:30:00.000	2016-09-27 13:40:00.000	201.575	0.01276952	1.929233959	82.2286211	0.257354315	7.210445646	17.64830931	
2016-09-27 13:40:00.000	2016-09-27 13:50:00.000	197.3416667	0.012240482	1.909166853	82.52592576	0.256339813	7.2083167	17.64259098	
2016-09-27 13:50:00.000	2016-09-27 14:00:00.000	205.725	0.01172433	1.890821194	82.73165983	0.258583271	7.208707201	17.63861491	
2016-09-27 14:00:00.000	2016-09-27 14:10:00.000	151.0555556	0.011726205	1.876645987	82.83396454	0.255773381	7.209023758	17.63730782	
2016-09-27 14:10:00.000	2016-09-27 14:20:00.000	123.3	0.011485785	1.864384656	83.35391731	0.251123621	7.211862763	17.63708584	
2016-09-27 14:20:00.000	2016-09-27 14:30:00.000	115.7416667	0.010579905	1.85204494	83.92454287	0.249115785	7.215054099	17.63639218	
2016-09-27 14:30:00.000	2016-09-27 14:40:00.000	139.8666667	0.01020404	1.841872956	84.49840024	0.248081949	7.218355111	17.63694089	
2016-09-27 14:40:00.000	2016-09-27 14:50:00.000	141.475	0.010058815	1.828245669	84.94501152	0.249024502	7.218220739	17.6373604	
2016-09-27 14:50:00.000	2016-09-27 15:00:00.000	194.15	0.009913323	1.816545518	85.4119482	0.253950488	7.220683638	17.6372812	
2016-09-27 15:00:00.000	2016-09-27 15:10:00.000	159.3611111	0.0097967	1.810931071	85.39305127	0.253667076	7.222807237	17.63786035	
2016-09-27 15:10:00.000	2016-09-27 15:20:00.000	146.8166667	0.009674629	1.799891795	85.27148774	0.252477558	7.223271827	17.63967333	
2016-09-27 15:20:00.000	2016-09-27 15:30:00.000	101.5361111	0.009895514	1.790118285	85.4222573	0.250019871	7.224717188	17.64200935	
2016-09-27 15:30:00.000	2016-09-27 15:40:00.000	135.35	0.009156602	1.779742638	85.68576469	0.251663801	7.223437436	17.64363686	
2016-09-27 15:40:00.000	2016-09-27 15:50:00.000	141.4166667	0.008478052	1.766069829	85.96984501	0.25215599	7.220384336	17.64645745	
2016-09-27 15:50:00.000	2016-09-27 16:00:00.000	139.4	0.007889375	1.753258946	86.09896946	0.253751176	7.219109531	17.64957043	
2016-09-27 16:00:00.000	2016-09-27 16:10:00.000	196.4694444	0.007365795	1.728002588	86.13717988	0.257818877	7.220821714	17.65243678	
2016-09-27 16:10:00.000	2016-09-27 16:20:00.000	156.4583333	0.006816093	1.709334747	85.80344537	0.255975999	7.222185997	17.65622746	
2016-09-27 16:20:00.000	2016-09-27 16:30:00.000	140.6833333	0.006600519	1.696844221	85.6546133	0.254805421	7.222669963	17.65984427	
2016-09-27 16:30:00.000	2016-09-27 16:40:00.000	119.4916667	0.006231973	1.684822461	85.90227617	0.251806088	7.221819536	17.66494493	
2016-09-27 16:40:00.000	2016-09-27 16:50:00.000	108.1611111	0.006332408	1.671210244	86.11093655	0.247168194	7.219472297	17.67074264	
2016-09-27 16:50:00.000	2016-09-27 17:00:00.000	143.25	0.006377482	1.661193485	86.31040681	0.247227817	7.217584602	17.67573644	
2016-09-27 17:00:00.000	2016-09-27 17:10:00.000	122.3194444	0.006415149	1.639451563	86.35862713	0.24588967	7.216208327	17.68334389	
2016-09-27 17:10:00.000	2016-09-27 17:20:00.000	171.55	0.006679943	1.626341743	86.39310087	0.247173183	7.214104168	17.69027928	
2016-09-27 17:20:00.000	2016-09-27 17:30:00.000	164.5166667	0.00691109	1.608701341	86.26965497	0.250219227	7.213394153	17.69696589	
2016-09-27 17:30:00.000	2016-09-27 17:40:00.000	130.7333333	0.007209465	1.597553381	85.82858562	0.246905137	7.210881082	17.70426666	
2016-09-27 17:40:00.000	2016-09-27 17:50:00.000	109.1166667	0.007338253	1.587377248	85.91101837	0.247491216	7.21156654	17.7118807	
2016-09-27 17:50:00.000	2016-09-27 18:00:00.000	117.7333333	0.00772119	1.572839182	86.15134506	0.245157298	7.21171511	17.71769512	
2016-09-27 18:00:00.000	2016-09-27 18:10:00.000	129.2333333	0.007778348	1.559851352	86.38538469	0.247912458	7.210299452	17.72447611	
2016-09-27 18:10:00.000	2016-09-27 18:20:00.000	150.525	0.008012746	1.549558499	86.36725547	0.24596124	7.207694332	17.7332128	
2016-09-27 18:20:00.000	2016-09-27 18:30:00.000	192.1694444	0.008226378	1.538480764	86.2460638	0.25423791	7.206205312	17.7425738	
2016-09-27 18:30:00.000	2016-09-27 18:40:00.000	140.6833333	0.008063049	1.527076045	85.68163369	0.249356171	7.206706194	17.7511528	
2016-09-27 18:40:00.000	2016-09-27 18:50:00.000	105.4666667	0.008289587	1.5132394	85.5241855	0.24642416	7.210510449	17.7594001	
2016-09-27 18:50:00.000	2016-09-27 19:00:00.000	137.8333333	0.008238729	1.507080668	85.77004604	0.246872683	7.215229007	17.76562738	
2016-09-27 19:00:00.000	2016-09-27 19:10:00.000	142.7583333	0.008075176	1.496497611	86.11873461	0.247023943	7.217079747	17.77368027	
2016-09-27 19:10:00.000	2016-09-27 19:20:00.000	198.8333333	0.007742272	1.481660227	86.09696267	0.248122561	7.21818016	17.78309518	
2016-09-27 19:20:00.000	2016-09-27 19:30:00.000	167.4166667	0.00755571	1.470308562	85.76860212	0.249600098	7.223123737	17.7934583	
2016-09-27 19:30:00.000	2016-09-27 19:40:00.000	115.1583333	0.007483089	1.456910968	85.42369944	0.246178063	7.228363812	17.80275221	
2016-09-27 19:40:00.000	2016-09-27 19:50:00.000	155.6166667	0.007663143	1.451981945	85.67380117	0.246870578	7.232672763	17.8096165	
2016-09-27 19:50:00.000	2016-09-27 20:00:00.000	159.3333333	0.007471738	1.445227663	85.9446696	0.246688119	7.232567974	17.81773351	
2016-09-27 20:00:00.000	2016-09-27 20:10:00.000	211.6416667	0.007194641	1.43810753	85.83220768	0.251688246	7.232802693	17.82863846	
2016-09-27 20:10:00.000	2016-09-27 20:20:00.000	161.9833333	0.007217405	1.423592011	85.32352753	0.249521636	7.236792211	17.84085083	
2016-09-27 20:20:00.000	2016-09-27 20:30:00.000	114.4583333	0.007390506	1.415954346	85.18435275	0.245290203	7.236715909	17.85042679	
2016-09-27 20:30:00.000	2016-09-27 20:40:00.000	154.3083333	0.007606776	1.412391305	85.56386286	0.24515276	7.236491712	17.85728146	
2016-09-27 20:40:00.000	2016-09-27 20:50:00.000	170.875	0.008100849	1.408735096	85.87195326	0.244980839	7.234729755	17.86569149	
2016-09-27 20:50:00.000	2016-09-27 21:00:00.000	208.4916667	0.008146092	1.402744327	85.80441291	0.249104028	7.230466346	17.87373106	
2016-09-27 21:00:00.000	2016-09-27 21:10:00.000	152.3166667	0.008166439	1.399235738	85.35769405	0.248181884	7.231677719	17.88407954	
2016-09-27 21:10:00.000	2016-09-27 21:20:00.000	140.2333333	0.008213892	1.393690618	85.15435448	0.244870288	7.235412657	17.89121927	
2016-09-27 21:20:00.000	2016-09-27 21:30:00.000	166.9	0.008394003	1.391881469	85.51366482	0.247919024	7.236326452	17.89638837	
2016-09-27 21:30:00.000	2016-09-27 21:40:00.000	217.0833333	0.008250504	1.389893413	85.53030262	0.249919932	7.231681605	17.90297155	
2016-09-27 21:40:00.000	2016-09-27 21:50:00.000	172.5111111	0.008606775	1.389595258	85.18507531	0.249611757	7.231425679	17.91132646	
2016-09-27 21:50:00.000	2016-09-27 22:00:00.000	114.5583333	0.008943331	1.386882248	84.89562645	0.244937266	7.234437835	17.91921728	
2016-09-27 22:00:00.000	2016-09-27 22:10:00.000	164.5888889	0.008830209	1.386771365	85.25616194	0.246606005	7.236883434	17.92411273	
2016-09-27 22:10:00.000	2016-09-27 22:20:00.000	196.1583333	0.009473263	1.387114043	85.61669623	0.246972837	7.233895616	17.92902794	
2016-09-27 22:20:00.000	2016-09-27 22:30:00.000	171.3916667	0.009953036	1.387851338	85.36085116	0.249221794	7.232707755	17.93549714	
2016-09-27 22:30:00.000	2016-09-27 22:40:00.000	109.7083333	0.00979813	1.385444005	84.78347797	0.243475201	7.236074722	17.94157267	
2016-09-27 22:40:00.000	2016-09-27 22:50:00.000	149.0333333	0.010472866	1.389091174	85.08295873	0.243428897	7.239009957	17.94401789	
2016-09-27 22:50:00.000	2016-09-27 23:00:00.000	203.7083333	0.01055715	1.388507684	85.57425454	0.248189665	7.239472834	17.94639554	
2016-09-27 23:00:00.000	2016-09-27 23:10:00.000	134.8166667	0.00991961	1.387559533	85.25559851	0.250716757	7.234528625	17.95033843	
2016-09-27 23:10:00.000	2016-09-27 23:20:00.000	1	0.010046634	1.385517041	84.52151464	0.244089112	7.233060765	17.95604337	
2016-09-27 23:20:00.000	2016-09-27 23:30:00.000	1	0.010021809	1.388582071	83.82546488	0.238975895	7.230677056	17.95538928	
2016-09-27 23:30:00.000	2016-09-27 23:40:00.000	1	0.010191829	1.390266557	83.13399677	0.233990937	7.226224728	17.9531068	
2016-09-27 23:40:00.000	2016-09-27 23:50:00.000	1	0.010065463	1.389860204	82.32064304	0.228669301	7.226009516	17.95238228	
2016-09-27 23:50:00.000	2016-09-28 00:00:00.000	43.975	0.009827688	1.393615743	82.87740269	0.228376473	7.22786508	17.95110424	
2016-09-28 00:00:00.000	2016-09-28 00:10:00.000	284.6861111	0.009717356	1.392077902	84.18921235	0.258664327	7.250688636	17.95045101	
2016-09-28 00:10:00.000	2016-09-28 00:20:00.000	197.4083333	0.009781898	1.396147239	85.78206329	0.255593541	7.230390386	17.9532146	
2016-09-28 00:20:00.000	2016-09-28 00:30:00.000	216.675	0.010200635	1.393957071	85.37609386	0.267198052	7.223505859	17.95831418	
2016-09-28 00:30:00.000	2016-09-28 00:40:00.000	231.7916667	0.009948333	1.398063866	85.38941313	0.280529349	7.223657942	17.95971063	
2016-09-28 00:40:00.000	2016-09-28 00:50:00.000	279.3361111	0.010515556	1.411115837	86.26499004	0.288253109	7.218639314	17.95930235	
2016-09-28 00:50:00.000	2016-09-28 01:00:00.000	197.6375	0.010432254	1.426739544	86.86233406	0.281396274	7.216377532	17.957537	
2016-09-28 01:00:00.000	2016-09-28 01:10:00.000	203.2472222	0.010207227	1.4413328	87.01976255	0.273286895	7.216451585	17.95613273	
2016-09-28 01:10:00.000	2016-09-28 01:20:00.000	235.8895833	0.009945351	1.448290027	87.12519124	0.273008724	7.210358445	17.95438027	
2016-09-28 01:20:00.000	2016-09-28 01:30:00.000	38	0.009657657	1.457224637	86.70155156	0.264242792	7.20567017	17.95198946	
2016-09-28 01:30:00.000	2016-09-28 01:40:00.000	12.275	0.009566345	1.463544531	85.98738085	0.252246984	7.206282345	17.95071028	
2016-09-28 01:40:00.000	2016-09-28 01:50:00.000	1	0.009475281	1.468299756	85.78188273	0.24551643	7.206993985	17.94914385	
2016-09-28 01:50:00.000	2016-09-28 02:00:00.000	1	0.009236615	1.468284812	85.62348722	0.242372316	7.209152559	17.94875975	
2016-09-28 02:00:00.000	2016-09-28 02:10:00.000	17.89166667	0.0090465	1.468878414	85.45128568	0.236664432	7.212890355	17.94704979	
2016-09-28 02:10:00.000	2016-09-28 02:20:00.000	159.3833333	0.008780666	1.47097372	86.16302299	0.243035497	7.227203906	17.94556429	
2016-09-28 02:20:00.000	2016-09-28 02:30:00.000	225.4583333	0.008851037	1.47133859	87.79948311	0.24766624	7.225811489	17.94474367	
2016-09-28 02:30:00.000	2016-09-28 02:40:00.000	174.2333333	0.008852639	1.471508812	88.13763987	0.253040095	7.21341153	17.94194358	
2016-09-28 02:40:00.000	2016-09-28 02:50:00.000	157.4638889	0.008913335	1.475350839	87.17229099	0.257279261	7.214470824	17.93934056	
2016-09-28 02:50:00.000	2016-09-28 03:00:00.000	236.6	0.008776182	1.482625647	87.27609043	0.26915585	7.219989387	17.93178469	
2016-09-28 03:00:00.000	2016-09-28 03:10:00.000	156.0055556	0.008877492	1.492656648	87.59084924	0.2688516	7.216190294	17.9218022	
2016-09-28 03:10:00.000	2016-09-28 03:20:00.000	172.8	0.009123925	1.502998231	87.86967704	0.269288178	7.217189109	17.91499805	
2016-09-28 03:20:00.000	2016-09-28 03:30:00.000	258.65	0.009219015	1.506640614	88.27777691	0.281137363	7.216512299	17.91074686	
2016-09-28 03:30:00.000	2016-09-28 03:40:00.000	27.90833333	0.009250565	1.512546102	87.72458909	0.276287819	7.21133364	17.91004111	
2016-09-28 03:40:00.000	2016-09-28 03:50:00.000	1	0.009730584	1.511839369	86.86968346	0.264933178	7.206511311	17.90945237	
2016-09-28 03:50:00.000	2016-09-28 04:00:00.000	1	0.009763159	1.513786759	86.41320254	0.258670936	7.206105161	17.90673582	
2016-09-28 04:00:00.000	2016-09-28 04:10:00.000	125.8333333	0.009557004	1.510436555	86.78759982	0.255120237	7.214646284	17.90590564	
2016-09-28 04:10:00.000	2016-09-28 04:20:00.000	188.8875	0.009405264	1.514305668	88.36167761	0.263180205	7.221264295	17.90513918	
2016-09-28 04:20:00.000	2016-09-28 04:30:00.000	149.8583333	0.009439209	1.51459365	88.78318609	0.257479201	7.212867729	17.90466143	
2016-09-28 04:30:00.000	2016-09-28 04:40:00.000	225.4729167	0.009299411	1.511432284	88.40450274	0.268269204	7.209247426	17.90349944	
2016-09-28 04:40:00.000	2016-09-28 04:50:00.000	14.56111111	0.009213221	1.510429428	87.26175741	0.263176543	7.209979928	17.89924525	
2016-09-28 04:50:00.000	2016-09-28 05:00:00.000	1	0.009207446	1.510703315	86.38760134	0.254913016	7.209445572	17.89537894	
2016-09-28 05:00:00.000	2016-09-28 05:10:00.000	1	0.009171625	1.514024531	85.85706622	0.247910256	7.209698216	17.89410291	
2016-09-28 05:10:00.000	2016-09-28 05:20:00.000	101.1	0.009761019	1.513567841	86.07198048	0.244675549	7.215367726	17.89270682	
2016-09-28 05:20:00.000	2016-09-28 05:30:00.000	122.7722222	0.009660078	1.517757469	87.74202251	0.250265873	7.228140807	17.89175696	
2016-09-28 05:30:00.000	2016-09-28 05:40:00.000	197.0645833	0.009722397	1.518642535	88.81362553	0.255161019	7.226019466	17.89096754	
2016-09-28 05:40:00.000	2016-09-28 05:50:00.000	158.2	0.009810098	1.518252961	88.65971241	0.260642527	7.216638064	17.88912883	
2016-09-28 05:50:00.000	2016-09-28 06:00:00.000	46.57291667	0.010030285	1.516816774	87.96351814	0.264249418	7.21745762	17.88941298	
2016-09-28 06:00:00.000	2016-09-28 06:10:00.000	1	0.009873488	1.511243661	87.24277337	0.257785751	7.217902998	17.88847044	
2016-09-28 06:10:00.000	2016-09-28 06:20:00.000	1	0.009873488	1.512957349	86.65049222	0.25025517	7.217881258	17.88476733	
2016-09-28 06:20:00.000	2016-09-28 06:30:00.000	1	0.009873488	1.51392688	86.09697844	0.247452296	7.218748097	17.88385212	
2016-09-28 06:30:00.000	2016-09-28 06:40:00.000	1	0.009873488	1.513449573	86.27510351	0.242231246	7.220846212	17.88274848	
2016-09-28 06:40:00.000	2016-09-28 06:50:00.000	1	0.020249878	1.514300803	86.22989044	0.237787844	7.222873314	17.88304022	
2016-09-28 06:50:00.000	2016-09-28 07:00:00.000	52.00833333	0.031029637	1.515285749	86.85734043	0.236355455	7.228390884	17.88298559	
2016-09-28 07:00:00.000	2016-09-28 07:10:00.000	189.6944444	0.019665674	1.516886808	87.6491607	0.255982819	7.252887213	17.88344661	
2016-09-28 07:10:00.000	2016-09-28 07:20:00.000	131.8	0.015850286	1.51918021	88.57857513	0.263121605	7.247522851	17.88618724	
2016-09-28 07:20:00.000	2016-09-28 07:30:00.000	200.5583333	0.014624604	1.52110243	89.06636302	0.278303489	7.239321725	17.88650443	
2016-09-28 07:30:00.000	2016-09-28 07:40:00.000	141.0354167	0.013990497	1.522433009	88.24005343	0.320994159	7.232854843	17.88532349	
2016-09-28 07:40:00.000	2016-09-28 07:50:00.000	201.8916667	0.01342127	1.520576601	87.96872012	0.360971424	7.232218532	17.8849058	
2016-09-28 07:50:00.000	2016-09-28 08:00:00.000	168.4979167	0.012818454	1.519134964	88.3074791	0.390998773	7.2274984	17.88495854	
2016-09-28 08:00:00.000	2016-09-28 08:10:00.000	158.4166667	0.012250146	1.519438491	88.6399828	0.397894862	7.223760116	17.88649977	
2016-09-28 08:10:00.000	2016-09-28 08:20:00.000	142.55625	0.011642534	1.515833798	89.07187901	0.403572819	7.221804142	17.88637365	
2016-09-28 08:20:00.000	2016-09-28 08:30:00.000	153.2444444	0.011424839	1.517252647	89.11171373	0.396484754	7.220350993	17.88788443	
2016-09-28 08:30:00.000	2016-09-28 08:40:00.000	171.0666667	0.011108212	1.520027916	89.23065847	0.403206996	7.218542635	17.88602514	
2016-09-28 08:40:00.000	2016-09-28 08:50:00.000	102.4055556	0.010886874	1.519571613	88.75090624	0.402572549	7.219331968	17.88543053	
2016-09-28 08:50:00.000	2016-09-28 09:00:00.000	377.6	0.010570949	1.521939576	88.55955664	0.465997229	7.220965644	17.88599319	
2016-09-28 09:00:00.000	2016-09-28 09:10:00.000	178.3611111	0.010335379	1.532534941	87.70927118	0.58081592	7.216364427	17.88494299	
2016-09-28 09:10:00.000	2016-09-28 09:20:00.000	169.5833333	0.010111822	1.545513246	86.81960303	0.556421309	7.216099707	17.88509086	
2016-09-28 09:20:00.000	2016-09-28 09:30:00.000	75.425	0.010012214	1.544144874	86.93116245	0.514542967	7.214222721	17.88228633	
2016-09-28 09:30:00.000	2016-09-28 09:40:00.000	14.14166667	0.009631818	1.523176689	86.59798247	0.484353101	7.210680819	17.87783351	
2016-09-28 09:40:00.000	2016-09-28 09:50:00.000	102.7916667	0.009196961	1.499709405	86.52891846	0.464585588	7.213524834	17.87517643	
2016-09-28 09:50:00.000	2016-09-28 10:00:00.000	77.90833333	0.00904386	1.48668171	86.69018065	0.446593445	7.214539806	17.87087442	
2016-09-28 10:00:00.000	2016-09-28 10:10:00.000	116.5444444	0.009639037	1.476147447	86.88806502	0.433674286	7.214645076	17.86860348	
2016-09-28 10:10:00.000	2016-09-28 10:20:00.000	25.85	0.01014224	1.477850974	87.24916261	0.424230598	7.220870288	17.86777562	
2016-09-28 10:20:00.000	2016-09-28 10:30:00.000	60.76666667	0.010115011	1.481972384	87.25100981	0.414748209	7.220982885	17.86579671	
2016-09-28 10:30:00.000	2016-09-28 10:40:00.000	78.56875	0.010168828	1.489466493	87.56133696	0.411330887	7.225964161	17.86794267	
2016-09-28 10:40:00.000	2016-09-28 10:50:00.000	86.075	0.010392192	1.496854801	87.66498025	0.403349112	7.230924912	17.86716051	
2016-09-28 10:50:00.000	2016-09-28 11:00:00.000	69.95833333	0.010476301	1.4995528	87.53118661	0.394673598	7.240044864	17.8670286	
2016-09-28 11:00:00.000	2016-09-28 11:10:00.000	12.95	0.010666175	1.506171013	87.52462158	0.383180415	7.242075487	17.86714745	
2016-09-28 11:10:00.000	2016-09-28 11:20:00.000	101.4020833	0.01077522	1.509398736	87.62236678	0.378219091	7.245244475	17.86697982	
2016-09-28 11:20:00.000	2016-09-28 11:30:00.000	77.94166667	0.011055075	1.510684334	87.84179376	0.371538226	7.246554379	17.8659935	
2016-09-28 11:30:00.000	2016-09-28 11:40:00.000	119.5729167	0.011061567	1.515878598	87.93454615	0.370560064	7.249101921	17.86419385	
2016-09-28 11:40:00.000	2016-09-28 11:50:00.000	76.38888889	0.010744353	1.517064393	87.93054193	0.364780221	7.248684502	17.86418432	
2016-09-28 11:50:00.000	2016-09-28 12:00:00.000	129.8583333	0.010445884	1.516175648	87.77274984	0.361864427	7.248281443	17.86234139	
2016-09-28 12:00:00.000	2016-09-28 12:10:00.000	84.30277778	0.010728412	1.5172864	87.65852242	0.35927126	7.245860608	17.86194053	
2016-09-28 12:10:00.000	2016-09-28 12:20:00.000	176.2791667	0.010614375	1.515734082	87.44451453	0.357642355	7.246716734	17.85948941	
2016-09-28 12:20:00.000	2016-09-28 12:30:00.000	114.3027778	0.010472777	1.510932484	87.09562766	0.358941232	7.244335075	17.85726767	
2016-09-28 12:30:00.000	2016-09-28 12:40:00.000	155.475	0.010442652	1.50475789	86.71771431	0.354888144	7.243186414	17.85582554	
2016-09-28 12:40:00.000	2016-09-28 12:50:00.000	176.5916667	0.010214438	1.501300749	86.58481579	0.357883528	7.240645818	17.85339348	
2016-09-28 12:50:00.000	2016-09-28 13:00:00.000	108.3833333	0.010249537	1.493351089	86.08863697	0.353847948	7.234415003	17.85258322	
2016-09-28 13:00:00.000	2016-09-28 13:10:00.000	165.5583333	0.010155165	1.486675839	86.05795555	0.358121285	7.231004107	17.85146294	
2016-09-28 13:10:00.000	2016-09-28 13:20:00.000	147.2041667	0.010029566	1.487118999	86.27154878	0.361234824	7.22573419	17.84787428	
2016-09-28 13:20:00.000	2016-09-28 13:30:00.000	118.8416667	0.01023891	1.493025382	86.24771697	0.35681916	7.218620952	17.84739599	
2016-09-28 13:30:00.000	2016-09-28 13:40:00.000	182.0833333	0.009826275	1.499230882	86.48426202	0.356973194	7.216026072	17.84564347	
2016-09-28 13:40:00.000	2016-09-28 13:50:00.000	113.4333333	0.009883431	1.502409875	86.67212016	0.350360628	7.215140792	17.84456339	
2016-09-28 13:50:00.000	2016-09-28 14:00:00.000	131.6666667	0.010027266	1.4996743	86.66785018	0.343400307	7.21633662	17.84376807	
2016-09-28 14:00:00.000	2016-09-28 14:10:00.000	166.4777778	0.010070998	1.496497035	86.87914918	0.342419084	7.209240536	17.84284801	
2016-09-28 14:10:00.000	2016-09-28 14:20:00.000	97.59791667	0.01036324	1.493246595	86.7275067	0.332949567	7.204498037	17.842793	
2016-09-28 14:20:00.000	2016-09-28 14:30:00.000	157.95	0.010467541	1.487488131	86.7107151	0.328578532	7.201779882	17.84288572	
2016-09-28 14:30:00.000	2016-09-28 14:40:00.000	129.0333333	0.011045809	1.481364369	86.76027203	0.32598877	7.201702154	17.84219993	
2016-09-28 14:40:00.000	2016-09-28 14:50:00.000	114.9222222	0.012059325	1.470823407	86.38850886	0.317023509	7.201480516	17.84171119	
2016-09-28 14:50:00.000	2016-09-28 15:00:00.000	182.6979167	0.012505578	1.459927003	86.47528776	0.317810127	7.201161977	17.84282076	
