StartTime	EndTime	NOE Outlet Flow m3/h	NOE outlet NH4 mg/l	NOE outlet NO3 mg/l	NOE outlet DO mg/l	NOE outlet TSS mg/l	NOE outlet pH	NOE outlet Temperature C
2017-05-01 07:00:00.000	2017-05-01 07:10:00.000	48.35833333	0.015524444	1.658980963	84.15822563	0.464238903	7.520473278	12.66050797
2017-05-01 07:10:00.000	2017-05-01 07:20:00.000	213.225	0.012892463	1.663586074	84.75390778	0.466733959	7.529813989	12.65266031
2017-05-01 07:20:00.000	2017-05-01 07:30:00.000	175.9777778	0.011359235	1.692362466	85.36894035	0.471575227	7.523614275	12.63580972
2017-05-01 07:30:00.000	2017-05-01 07:40:00.000	218.8854167	0.007794826	1.724986879	85.41259028	0.476645991	7.521371841	12.6224203
2017-05-01 07:40:00.000	2017-05-01 07:50:00.000	108.85	0.005139528	1.758570528	85.40692628	0.497165038	7.522103504	12.60331743
2017-05-01 07:50:00.000	2017-05-01 08:00:00.000	0	0.002315585	1.79905805	85.07139352	0.489211038	7.520879249	12.59058404
2017-05-01 08:00:00.000	2017-05-01 08:10:00.000	20.98333333	0.00121487	1.820715299	84.89213874	0.469950142	7.519533253	12.58146032
2017-05-01 08:10:00.000	2017-05-01 08:20:00.000	215.8166667	0.00141909	1.826614642	85.47436771	0.472766696	7.527408214	12.57558014
2017-05-01 08:20:00.000	2017-05-01 08:30:00.000	197.5083333	0.001926175	1.84146887	86.31595065	0.513068498	7.523944473	12.56444632
2017-05-01 08:30:00.000	2017-05-01 08:40:00.000	236.6083333	0.001276417	1.853268322	86.59521192	0.548867549	7.522301904	12.56071619
2017-05-01 08:40:00.000	2017-05-01 08:50:00.000	211.5694444	0.000427328	1.859191543	86.45653445	0.608296697	7.525901775	12.54805281
2017-05-01 08:50:00.000	2017-05-01 09:00:00.000	5.61875	0.001706505	1.881221184	86.21305173	0.6222215	7.524828625	12.53543833
2017-05-01 09:00:00.000	2017-05-01 09:10:00.000	0	0.001911197	1.898248905	86.00878493	0.601806985	7.526359697	12.5314034
2017-05-01 09:10:00.000	2017-05-01 09:20:00.000	137.5666667	0.001911197	1.904502447	86.26146393	0.591421312	7.528781044	12.52568243
2017-05-01 09:20:00.000	2017-05-01 09:30:00.000	244.1583333	0.001279044	1.908227968	86.97061329	0.660336702	7.530841355	12.52071215
2017-05-01 09:30:00.000	2017-05-01 09:40:00.000	202.2916667	0.000223736	1.908591009	87.10724023	0.730424239	7.525166297	12.51931185
2017-05-01 09:40:00.000	2017-05-01 09:50:00.000	256.8388889	0.000293416	1.90892297	86.88314476	0.835649256	7.530624668	12.51475159
2017-05-01 09:50:00.000	2017-05-01 10:00:00.000	127.2166667	0.001727749	1.909978255	86.59951312	0.95842924	7.530913595	12.50928683
2017-05-01 10:00:00.000	2017-05-01 10:10:00.000	0	0.001911197	1.912241648	86.50421931	0.935136129	7.531845486	12.51049111
2017-05-01 10:10:00.000	2017-05-01 10:20:00.000	4.508333333	0.001911197	1.915309451	86.39797153	0.889957222	7.531892578	12.50980474
2017-05-01 10:20:00.000	2017-05-01 10:30:00.000	252.9	0.001330863	1.917413386	87.02535305	0.908088519	7.537916664	12.50840731
2017-05-01 10:30:00.000	2017-05-01 10:40:00.000	218.3791667	0.000912586	1.924172968	87.42849261	1.015353705	7.534029416	12.50562273
2017-05-01 10:40:00.000	2017-05-01 10:50:00.000	261.0305556	0.000797311	1.927842748	87.10360158	1.208549173	7.532647121	12.49977812
2017-05-01 10:50:00.000	2017-05-01 11:00:00.000	190.6625	0.000958399	1.929352603	86.53592949	1.437644194	7.537919259	12.4975917
2017-05-01 11:00:00.000	2017-05-01 11:10:00.000	252.0194444	0.001911197	1.925850258	86.62046108	1.542756394	7.541876578	12.49584916
2017-05-01 11:10:00.000	2017-05-01 11:20:00.000	215.8354167	0.001911197	1.923629411	86.96473033	1.564761863	7.539697933	12.48813344
2017-05-01 11:20:00.000	2017-05-01 11:30:00.000	223.0194444	0.001911197	1.917054963	87.14811789	1.613497635	7.539103436	12.47860941
2017-05-01 11:30:00.000	2017-05-01 11:40:00.000	165.35625	0.001911197	1.911561902	87.27729499	1.630963713	7.537685128	12.46900202
2017-05-01 11:40:00.000	2017-05-01 11:50:00.000	203.8388889	0.001911197	1.906745221	87.49435075	1.626622711	7.53825175	12.46130691
2017-05-01 11:50:00.000	2017-05-01 12:00:00.000	164.9416667	0.001911197	1.900932389	87.5790521	1.62557209	7.537305609	12.45093954
2017-05-01 12:00:00.000	2017-05-01 12:10:00.000	205.1944444	0.001911197	1.893147381	87.74195067	1.618841435	7.538332812	12.44175529
2017-05-01 12:10:00.000	2017-05-01 12:20:00.000	163.9916667	0.001911197	1.884515979	87.77833296	1.569883634	7.538759685	12.4324191
2017-05-01 12:20:00.000	2017-05-01 12:30:00.000	217.6194444	0.001911197	1.875219218	87.89815121	1.521843334	7.539594583	12.42419413
2017-05-01 12:30:00.000	2017-05-01 12:40:00.000	166.75625	0.001911197	1.867332387	87.9516271	1.492103157	7.539827124	12.41484085
2017-05-01 12:40:00.000	2017-05-01 12:50:00.000	225.9305556	0.001911197	1.856402036	88.08589764	1.488826792	7.54093016	12.40771169
2017-05-01 12:50:00.000	2017-05-01 13:00:00.000	176.7645833	0.001911197	1.837841735	88.08032525	1.482113596	7.538508832	12.39956544
2017-05-01 13:00:00.000	2017-05-01 13:10:00.000	206.875	0.001911197	1.819465512	88.02523238	1.455013406	7.539764114	12.39697603
2017-05-01 13:10:00.000	2017-05-01 13:20:00.000	191.675	0.001911197	1.809945705	87.97560145	1.426666511	7.539289355	12.39335095
2017-05-01 13:20:00.000	2017-05-01 13:30:00.000	182.0138889	0.001911197	1.796670125	87.7684391	1.396593085	7.538962138	12.39335264
2017-05-01 13:30:00.000	2017-05-01 13:40:00.000	214.8104167	0.001911197	1.783816175	87.90011832	1.38474409	7.53863682	12.39216935
2017-05-01 13:40:00.000	2017-05-01 13:50:00.000	154.9805556	0.001911197	1.767140663	87.70583153	1.357872812	7.535974324	12.39299556
2017-05-01 13:50:00.000	2017-05-01 14:00:00.000	209.0666667	0.001911197	1.753386547	87.68457769	1.319240429	7.538096317	12.3941632
2017-05-01 14:00:00.000	2017-05-01 14:10:00.000	155.1361111	0.001911197	1.735499773	87.7825737	1.270045407	7.538420208	12.3950603
2017-05-01 14:10:00.000	2017-05-01 14:20:00.000	172.1729167	0.001911197	1.721285282	87.7936154	1.224633601	7.540073582	12.39751881
2017-05-01 14:20:00.000	2017-05-01 14:30:00.000	197.95	0.001911197	1.71106107	87.8515817	1.182968185	7.541262686	12.39952503
2017-05-01 14:30:00.000	2017-05-01 14:40:00.000	153.2083333	0.001911197	1.69362059	87.82957376	1.153442052	7.539233951	12.40203621
2017-05-01 14:40:00.000	2017-05-01 14:50:00.000	198.7666667	0.001911197	1.675976014	87.94763419	1.134381004	7.541665749	12.40662767
2017-05-01 14:50:00.000	2017-05-01 15:00:00.000	163.5583333	0.001911197	1.664539518	87.9383316	1.104428915	7.540850413	12.41193423
2017-05-01 15:00:00.000	2017-05-01 15:10:00.000	176.3694444	0.001911197	1.64593216	87.88857524	1.07526072	7.539339161	12.4188647
2017-05-01 15:10:00.000	2017-05-01 15:20:00.000	193.8208333	0.001911197	1.627780495	87.8330047	1.037999263	7.536745636	12.42463729
2017-05-01 15:20:00.000	2017-05-01 15:30:00.000	152.2611111	0.001911197	1.61097371	87.72260208	1.002521107	7.533466609	12.43319825
2017-05-01 15:30:00.000	2017-05-01 15:40:00.000	210.2916667	0.001911197	1.595260119	87.70968622	0.968937269	7.534788442	12.44173505
2017-05-01 15:40:00.000	2017-05-01 15:50:00.000	154.1611111	0.001911197	1.583035411	87.60747388	0.931965353	7.533792631	12.45093133
2017-05-01 15:50:00.000	2017-05-01 16:00:00.000	181.0166667	0.001911197	1.569640474	87.46847057	0.913848556	7.535421244	12.46252438
2017-05-01 16:00:00.000	2017-05-01 16:10:00.000	207.45	0.001911197	1.551795558	87.57843145	0.892660555	7.537383	12.474296
2017-05-01 16:10:00.000	2017-05-01 16:20:00.000	153.7770833	0.001911197	1.539802823	87.32178834	0.865148599	7.535672303	12.48695358
2017-05-01 16:20:00.000	2017-05-01 16:30:00.000	205.4694444	0.001911197	1.523995276	87.37932224	0.844911177	7.538693511	12.49946946
2017-05-01 16:30:00.000	2017-05-01 16:40:00.000	162.2625	0.001911197	1.509765637	87.3847187	0.821922997	7.538477568	12.51432502
2017-05-01 16:40:00.000	2017-05-01 16:50:00.000	164.175	0.001911197	1.497152382	87.19891739	0.803545198	7.539393981	12.53105794
2017-05-01 16:50:00.000	2017-05-01 17:00:00.000	219.6291667	0.001911197	1.479271976	87.33946056	0.788092761	7.540524495	12.54485005
2017-05-01 17:00:00.000	2017-05-01 17:10:00.000	144.2555556	0.001911197	1.470545051	87.16772785	0.770602982	7.53746103	12.56184495
2017-05-01 17:10:00.000	2017-05-01 17:20:00.000	197.68125	0.001911197	1.457474508	87.17052402	0.754129887	7.539350899	12.57812076
2017-05-01 17:20:00.000	2017-05-01 17:30:00.000	167.6611111	0.001911197	1.444098409	87.26722596	0.736224955	7.538486632	12.59293579
2017-05-01 17:30:00.000	2017-05-01 17:40:00.000	158.0770833	0.001911197	1.429612362	87.16573067	0.718362349	7.537393165	12.60935759
2017-05-01 17:40:00.000	2017-05-01 17:50:00.000	212.1722222	0.001911197	1.420712169	87.25408096	0.703479284	7.537079851	12.62383548
2017-05-01 17:50:00.000	2017-05-01 18:00:00.000	157.2520833	0.001911197	1.411155224	87.10897694	0.688991285	7.532635403	12.64216155
2017-05-01 18:00:00.000	2017-05-01 18:10:00.000	183.05	0.001911197	1.400674697	86.80492217	0.680134237	7.53269705	12.66142058
2017-05-01 18:10:00.000	2017-05-01 18:20:00.000	203.8979167	0.001911197	1.389074075	86.83599987	0.665200712	7.533547433	12.67669892
2017-05-01 18:20:00.000	2017-05-01 18:30:00.000	153.8944444	0.001911197	1.379443908	86.57640368	0.647318304	7.532857716	12.69360568
2017-05-01 18:30:00.000	2017-05-01 18:40:00.000	211.2333333	0.001911197	1.370551989	86.53973223	0.639083071	7.534322397	12.70982965
2017-05-01 18:40:00.000	2017-05-01 18:50:00.000	164.3138889	0.001911197	1.360212761	86.50349305	0.629781175	7.529405761	12.72646515
2017-05-01 18:50:00.000	2017-05-01 19:00:00.000	176.0791667	0.001911197	1.357100157	86.23978882	0.618418342	7.527706981	12.74355892
2017-05-01 19:00:00.000	2017-05-01 19:10:00.000	218.5277778	0.001911197	1.349590238	86.30501283	0.612608258	7.526081582	12.759547
2017-05-01 19:10:00.000	2017-05-01 19:20:00.000	158.6416667	0.001911197	1.341264145	86.09703223	0.60269044	7.521704487	12.7758172
2017-05-01 19:20:00.000	2017-05-01 19:30:00.000	202.6611111	0.001911197	1.335025169	86.02610067	0.595514611	7.522874463	12.79078668
2017-05-01 19:30:00.000	2017-05-01 19:40:00.000	186.70625	0.001911197	1.330459656	86.18691063	0.590678428	7.521587169	12.8056703
2017-05-01 19:40:00.000	2017-05-01 19:50:00.000	166.6666667	0.001911197	1.319051498	85.9213899	0.587786046	7.522943894	12.82333263
2017-05-01 19:50:00.000	2017-05-01 20:00:00.000	239.88125	0.001911197	1.314109945	86.10631898	0.580330559	7.524774873	12.83572369
2017-05-01 20:00:00.000	2017-05-01 20:10:00.000	163.3611111	0.001911197	1.311053588	86.0618927	0.574579946	7.521360139	12.84932071
2017-05-01 20:10:00.000	2017-05-01 20:20:00.000	202.4416667	0.001911197	1.305859419	85.93333035	0.575574989	7.524069945	12.86526518
2017-05-01 20:20:00.000	2017-05-01 20:30:00.000	211.2472222	0.001911197	1.300917474	86.15726903	0.575017554	7.523715667	12.87535615
2017-05-01 20:30:00.000	2017-05-01 20:40:00.000	166.95	0.001911197	1.299098474	85.99368566	0.561195572	7.523672815	12.88914262
2017-05-01 20:40:00.000	2017-05-01 20:50:00.000	218.6694444	0.001911197	1.29579011	86.15892086	0.558924385	7.525695153	12.90238369
2017-05-01 20:50:00.000	2017-05-01 21:00:00.000	190.6375	0.001911197	1.298004212	86.35513954	0.560072114	7.52224915	12.91453075
2017-05-01 21:00:00.000	2017-05-01 21:10:00.000	181.9138889	0.001911197	1.294267623	86.13806858	0.552984505	7.523869971	12.92803512
2017-05-01 21:10:00.000	2017-05-01 21:20:00.000	245.95625	0.001911197	1.291785959	86.30102615	0.556218757	7.524384276	12.9376506
2017-05-01 21:20:00.000	2017-05-01 21:30:00.000	159.75	0.001911197	1.291863821	86.40104421	0.556262557	7.522681797	12.95166859
2017-05-01 21:30:00.000	2017-05-01 21:40:00.000	210.48125	0.001911197	1.29385848	86.36993504	0.544877043	7.525603755	12.96211279
2017-05-01 21:40:00.000	2017-05-01 21:50:00.000	202.8527778	0.001911197	1.292604474	86.63355478	0.548064711	7.524006208	12.96783058
2017-05-01 21:50:00.000	2017-05-01 22:00:00.000	165.5770833	0.001911197	1.296206164	86.5215992	0.540718172	7.525803077	12.97731465
2017-05-01 22:00:00.000	2017-05-01 22:10:00.000	212.6	0.001911197	1.296854361	86.66871141	0.537943703	7.528889143	12.98305891
2017-05-01 22:10:00.000	2017-05-01 22:20:00.000	183.425	0.001911197	1.297637349	86.91259937	0.54158013	7.528095432	12.98764052
2017-05-01 22:20:00.000	2017-05-01 22:30:00.000	173.0333333	0.001911197	1.301136494	86.87016214	0.536005288	7.531008458	12.99288512
2017-05-01 22:30:00.000	2017-05-01 22:40:00.000	227.7125	0.001911197	1.303740191	87.18610147	0.534293108	7.533887239	12.99701667
2017-05-01 22:40:00.000	2017-05-01 22:50:00.000	162.4388889	0.001911197	1.306592564	87.27497705	0.530487616	7.529984887	12.99966518
2017-05-01 22:50:00.000	2017-05-01 23:00:00.000	177.05	0.001911197	1.311028498	87.02373244	0.530300675	7.530104379	13.00413116
2017-05-01 23:00:00.000	2017-05-01 23:10:00.000	216.2722222	0.001911197	1.317694954	87.25538826	0.531721289	7.529896895	13.00545589
2017-05-01 23:10:00.000	2017-05-01 23:20:00.000	149.71875	0.001911197	1.318945104	87.22926	0.527775471	7.528127638	13.00543729
2017-05-01 23:20:00.000	2017-05-01 23:30:00.000	199.975	0.001911197	1.323212159	87.22436441	0.525218296	7.532576148	13.00615874
2017-05-01 23:30:00.000	2017-05-01 23:40:00.000	181.00625	0.001911197	1.329846416	87.45672976	0.528576566	7.53309236	13.00529487
2017-05-01 23:40:00.000	2017-05-01 23:50:00.000	161.475	0.001911197	1.336479104	87.27633108	0.524491451	7.534228075	13.00612183
2017-05-01 23:50:00.000	2017-05-02 00:00:00.000	224.7958333	0.001911197	1.345167154	87.35359866	0.529606362	7.537285777	13.00487826
2017-05-02 00:00:00.000	2017-05-02 00:10:00.000	152.6444444	0.001911197	1.34821982	87.35835908	0.522854003	7.536350028	13.00282871
2017-05-02 00:10:00.000	2017-05-02 00:20:00.000	185.2416667	0.001911197	1.353055427	87.17905293	0.520098302	7.538877821	13.00045863
2017-05-02 00:20:00.000	2017-05-02 00:30:00.000	214.4166667	0.001911197	1.356892852	87.52276567	0.52328178	7.53885227	12.99741302
2017-05-02 00:30:00.000	2017-05-02 00:40:00.000	149.1166667	0.001911197	1.363286251	87.37533251	0.5185357	7.537374906	12.99447881
2017-05-02 00:40:00.000	2017-05-02 00:50:00.000	194.0166667	0.001911197	1.370060907	87.28370794	0.514266409	7.539921955	12.99226243
2017-05-02 00:50:00.000	2017-05-02 01:00:00.000	170.5395833	0.001911197	1.377309398	87.47990913	0.515034811	7.539654124	12.98749433
2017-05-02 01:00:00.000	2017-05-02 01:10:00.000	150.4694444	0.001911197	1.386847373	87.29699593	0.511077587	7.540678557	12.98349094
2017-05-02 01:10:00.000	2017-05-02 01:20:00.000	217.58125	0.001911197	1.39707889	87.27441889	0.516218361	7.543990846	12.97597818
2017-05-02 01:20:00.000	2017-05-02 01:30:00.000	136.7722222	0.001911197	1.405895565	87.31826668	0.514274023	7.544477685	12.96854572
2017-05-02 01:30:00.000	2017-05-02 01:40:00.000	167.7854167	0.001911197	1.415871448	87.24296818	0.511772734	7.547265307	12.96400522
2017-05-02 01:40:00.000	2017-05-02 01:50:00.000	189.4583333	0.001911197	1.424656407	87.57752806	0.514273741	7.548617339	12.95708869
2017-05-02 01:50:00.000	2017-05-02 02:00:00.000	139.5	0.001911197	1.432422895	87.5333079	0.507689232	7.54759949	12.95106843
2017-05-02 02:00:00.000	2017-05-02 02:10:00.000	175.1666667	0.001911197	1.441329141	87.42676347	0.506457318	7.55005366	12.94551246
2017-05-02 02:10:00.000	2017-05-02 02:20:00.000	152.6770833	0.001911197	1.449050136	87.62607079	0.50746858	7.55172259	12.9382317
2017-05-02 02:20:00.000	2017-05-02 02:30:00.000	126.9666667	0.001911197	1.463031026	87.3468092	0.500066961	7.553312469	12.93138613
2017-05-02 02:30:00.000	2017-05-02 02:40:00.000	185.8041667	0.001911197	1.470896461	87.29693114	0.5045255	7.556678426	12.92442728
2017-05-02 02:40:00.000	2017-05-02 02:50:00.000	114.6416667	0.001911197	1.481535498	87.61525892	0.49859201	7.556555661	12.91747673
2017-05-02 02:50:00.000	2017-05-02 03:00:00.000	161.34375	0.001911197	1.489008773	87.424355	0.496611811	7.556879556	12.91263305
2017-05-02 03:00:00.000	2017-05-02 03:10:00.000	149.6166667	0.001911197	1.499190855	87.58471127	0.498447434	7.558548546	12.90645511
2017-05-02 03:10:00.000	2017-05-02 03:20:00.000	102.8520833	0.001911197	1.507575307	87.42572289	0.491694355	7.559308414	12.89881738
2017-05-02 03:20:00.000	2017-05-02 03:30:00.000	162.7916667	0.001911197	1.517645893	87.10799026	0.495700986	7.559972858	12.89331037
2017-05-02 03:30:00.000	2017-05-02 03:40:00.000	114.7354167	0.001911197	1.524532262	87.38974387	0.492405361	7.561608112	12.88704405
2017-05-02 03:40:00.000	2017-05-02 03:50:00.000	157.6833333	0.001911197	1.534495382	87.37478542	0.494397491	7.561176308	12.87890445
2017-05-02 03:50:00.000	2017-05-02 04:00:00.000	109.8979167	0.001911197	1.54375069	87.43057887	0.491593571	7.560628398	12.87118066
2017-05-02 04:00:00.000	2017-05-02 04:10:00.000	147.1944444	0.001911197	1.55497519	87.17496045	0.489258525	7.563046575	12.86337136
2017-05-02 04:10:00.000	2017-05-02 04:20:00.000	112.5333333	0.001911197	1.565844305	87.26948414	0.487503086	7.564252702	12.85491645
2017-05-02 04:20:00.000	2017-05-02 04:30:00.000	152.2583333	0.001911197	1.578733305	87.21369635	0.488685607	7.565787141	12.84758828
2017-05-02 04:30:00.000	2017-05-02 04:40:00.000	109.5333333	0.001911197	1.590501134	87.20967267	0.485517501	7.566250841	12.83858562
2017-05-02 04:40:00.000	2017-05-02 04:50:00.000	150.1916667	0.001911197	1.601085746	86.9515056	0.484310014	7.567930579	12.83078907
2017-05-02 04:50:00.000	2017-05-02 05:00:00.000	106.7770833	0.001911197	1.609018081	87.01243375	0.484511966	7.569017835	12.8239272
2017-05-02 05:00:00.000	2017-05-02 05:10:00.000	145.0416667	0.001911197	1.622846325	86.9648819	0.483813196	7.571081916	12.81709777
2017-05-02 05:10:00.000	2017-05-02 05:20:00.000	99.11875	0.001911197	1.631522091	86.97329057	0.482033307	7.571501811	12.80914029
2017-05-02 05:20:00.000	2017-05-02 05:30:00.000	138.6638889	0.001911197	1.639309843	86.75191053	0.47829539	7.572180919	12.8007586
2017-05-02 05:30:00.000	2017-05-02 05:40:00.000	91.89583333	0.001911197	1.650923657	86.6498113	0.477943012	7.572260574	12.79363903
2017-05-02 05:40:00.000	2017-05-02 05:50:00.000	132.9333333	0.001911197	1.66401277	86.37307014	0.475185074	7.571319596	12.78448099
2017-05-02 05:50:00.000	2017-05-02 06:00:00.000	90.69375	0.001911197	1.671854575	86.23007755	0.474472687	7.569496361	12.77695092
2017-05-02 06:00:00.000	2017-05-02 06:10:00.000	130.1833333	0.001911197	1.684282895	85.9451594	0.471246744	7.568040327	12.76956681
2017-05-02 06:10:00.000	2017-05-02 06:20:00.000	92.4375	0.001911197	1.689743036	85.80432574	0.469285745	7.565976727	12.76148134
2017-05-02 06:20:00.000	2017-05-02 06:30:00.000	136.2138889	0.001911197	1.703399396	85.44119256	0.468086027	7.565495853	12.75406331
2017-05-02 06:30:00.000	2017-05-02 06:40:00.000	89.50416667	0.001911197	1.714429933	85.21081759	0.468271939	7.56563191	12.74729133
2017-05-02 06:40:00.000	2017-05-02 06:50:00.000	129.3861111	0.029200339	1.724384505	84.87219168	0.464131691	7.565800186	12.73964517
2017-05-02 06:50:00.000	2017-05-02 07:00:00.000	87.57708333	0.014361885	1.732494313	84.6265379	0.462702686	7.566733344	12.7326528
2017-05-02 07:00:00.000	2017-05-02 07:10:00.000	126.575	0.006119266	1.746641137	84.37665412	0.462070748	7.565970588	12.72322152
2017-05-02 07:10:00.000	2017-05-02 07:20:00.000	90.28333333	0.002552656	1.754740004	84.21301594	0.460620787	7.566417118	12.71547366
2017-05-02 07:20:00.000	2017-05-02 07:30:00.000	134.5888889	0.001224797	1.769864364	84.07750072	0.458755578	7.566210361	12.70714954
2017-05-02 07:30:00.000	2017-05-02 07:40:00.000	99.43333333	0.000896071	1.775516482	84.05967693	0.460553388	7.566811343	12.69926556
2017-05-02 07:40:00.000	2017-05-02 07:50:00.000	143.0472222	0.001907117	1.786583563	83.99013844	0.460344801	7.568311795	12.69009517
2017-05-02 07:50:00.000	2017-05-02 08:00:00.000	109.3104167	0.001185963	1.795902858	84.01863543	0.46007057	7.570403759	12.68218653
2017-05-02 08:00:00.000	2017-05-02 08:10:00.000	154.7472222	0.001687635	1.805260066	83.98747355	0.459058269	7.570510467	12.67294782
2017-05-02 08:10:00.000	2017-05-02 08:20:00.000	110.0604167	0.001907117	1.817421782	84.03432935	0.460799822	7.568371606	12.6644832
2017-05-02 08:20:00.000	2017-05-02 08:30:00.000	155.3416667	0.001907117	1.824998258	83.87297624	0.456858278	7.566824981	12.65793134
2017-05-02 08:30:00.000	2017-05-02 08:40:00.000	124.4395833	0.001907117	1.830827934	84.03199457	0.455400092	7.563901575	12.65063508
2017-05-02 08:40:00.000	2017-05-02 08:50:00.000	166.6388889	0.001907117	1.837049754	83.9448445	0.45493962	7.562197073	12.64078131
2017-05-02 08:50:00.000	2017-05-02 09:00:00.000	125.8520833	0.001907117	1.846173243	84.04123618	0.455034698	7.558245941	12.63017712
2017-05-02 09:00:00.000	2017-05-02 09:10:00.000	171.6388889	0.000975208	1.853295976	83.98692112	0.453756727	7.556864921	12.62119242
2017-05-02 09:10:00.000	2017-05-02 09:20:00.000	126.1854167	0.001907117	1.862178628	84.06110694	0.452444006	7.553736397	12.61088401
2017-05-02 09:20:00.000	2017-05-02 09:30:00.000	165.7305556	0.00098269	1.873735915	83.92002366	0.452293698	7.551847585	12.60087101
2017-05-02 09:30:00.000	2017-05-02 09:40:00.000	128.3604167	0.001907117	1.883686509	84.03567816	0.451876223	7.548958055	12.59064252
2017-05-02 09:40:00.000	2017-05-02 09:50:00.000	166.8083333	0.001907117	1.894084118	83.99087149	0.45180737	7.548673105	12.58111982
2017-05-02 09:50:00.000	2017-05-02 10:00:00.000	123.7645833	0.00053009	1.908803155	84.06876926	0.450652631	7.546720509	12.56860393
2017-05-02 10:00:00.000	2017-05-02 10:10:00.000	168.9222222	0.0004546	1.920445561	84.03657424	0.44986506	7.547016867	12.55744321
2017-05-02 10:10:00.000	2017-05-02 10:20:00.000	130.1166667	0.000332485	1.937349763	84.14446239	0.451466211	7.546465206	12.54501581
2017-05-02 10:20:00.000	2017-05-02 10:30:00.000	168.7138889	0.000542025	1.950294143	84.04235643	0.449740466	7.545995295	12.53432244
2017-05-02 10:30:00.000	2017-05-02 10:40:00.000	127.2833333	0.000821684	1.959045941	84.13612448	0.448444333	7.544816903	12.5229953
2017-05-02 10:40:00.000	2017-05-02 10:50:00.000	169.2	0.001907117	1.970258967	84.12805201	0.449940109	7.544703102	12.51440694
2017-05-02 10:50:00.000	2017-05-02 11:00:00.000	129.5083333	0.000296097	1.9792793	84.33302886	0.449194767	7.542689836	12.50389551
2017-05-02 11:00:00.000	2017-05-02 11:10:00.000	173.45	0.000837186	1.990267007	84.20200602	0.449812354	7.542311664	12.49398195
2017-05-02 11:10:00.000	2017-05-02 11:20:00.000	136.475	0.001907117	1.999903609	84.2943257	0.450984153	7.540116278	12.48146105
2017-05-02 11:20:00.000	2017-05-02 11:30:00.000	183.5138889	0.001907117	2.009369799	84.17959372	0.451879098	7.539911703	12.47062034
2017-05-02 11:30:00.000	2017-05-02 11:40:00.000	147.75	0.001907117	2.020121435	84.31800391	0.452301474	7.538121581	12.45796032
2017-05-02 11:40:00.000	2017-05-02 11:50:00.000	197.2305556	0.001907117	2.028456068	84.29423841	0.451533547	7.539128033	12.44864221
2017-05-02 11:50:00.000	2017-05-02 12:00:00.000	154.7854167	0.001907117	2.038232481	84.3043073	0.453658069	7.537311002	12.43543289
2017-05-02 12:00:00.000	2017-05-02 12:10:00.000	215.0555556	0.001907117	2.042718506	84.34125468	0.455631495	7.537026719	12.42414511
2017-05-02 12:10:00.000	2017-05-02 12:20:00.000	162.7833333	0.001907117	2.050372791	84.29455757	0.4574863	7.534846127	12.41114771
2017-05-02 12:20:00.000	2017-05-02 12:30:00.000	217.8444444	0.001907117	2.056838075	84.31968511	0.459913755	7.534557593	12.40069101
2017-05-02 12:30:00.000	2017-05-02 12:40:00.000	169.2833333	0.001907117	2.05937163	84.38566895	0.459921162	7.533521342	12.38908001
2017-05-02 12:40:00.000	2017-05-02 12:50:00.000	207.0138889	0.001907117	2.062849657	84.4184	0.461161127	7.53256826	12.38340441
2017-05-02 12:50:00.000	2017-05-02 13:00:00.000	184.3229167	0.001907117	2.063099368	84.60675589	0.463624881	7.53157955	12.37569985
2017-05-02 13:00:00.000	2017-05-02 13:10:00.000	169.2083333	0.001907117	2.063350248	84.42160835	0.459305741	7.531233442	12.37056679
2017-05-02 13:10:00.000	2017-05-02 13:20:00.000	208.3833333	0.001907117	2.064442261	84.74927762	0.462684763	7.534535309	12.36587538
2017-05-02 13:20:00.000	2017-05-02 13:30:00.000	141.2416667	0.001907117	2.062135367	84.93835182	0.463220259	7.533992815	12.36027432
2017-05-02 13:30:00.000	2017-05-02 13:40:00.000	215.3979167	0.001907117	2.053285003	85.35506147	0.465847844	7.536139452	12.35762118
2017-05-02 13:40:00.000	2017-05-02 13:50:00.000	147.4444444	0.001907117	2.045769143	85.53940023	0.463422869	7.536394974	12.35684093
2017-05-02 13:50:00.000	2017-05-02 14:00:00.000	206.3229167	0.001907117	2.040571817	85.68932438	0.462537583	7.538020519	12.35879817
2017-05-02 14:00:00.000	2017-05-02 14:10:00.000	146.1194444	0.001907117	2.034088469	85.95974026	0.465131227	7.538714115	12.36004941
2017-05-02 14:10:00.000	2017-05-02 14:20:00.000	184.6083333	0.001907117	2.02223086	86.14697304	0.461023977	7.538731682	12.36240129
2017-05-02 14:20:00.000	2017-05-02 14:30:00.000	167.5916667	0.001907117	2.014165533	86.39979687	0.46689283	7.537925545	12.36566453
2017-05-02 14:30:00.000	2017-05-02 14:40:00.000	158.075	0.001907117	2.00292264	86.34337718	0.462970439	7.538490764	12.3689605
2017-05-02 14:40:00.000	2017-05-02 14:50:00.000	197.25	0.001907117	1.990799812	86.57199383	0.467696021	7.539893468	12.37366808
2017-05-02 14:50:00.000	2017-05-02 15:00:00.000	137.1583333	0.001907117	1.982134827	86.67705364	0.463113063	7.541393983	12.37892369
2017-05-02 15:00:00.000	2017-05-02 15:10:00.000	194.7277778	0.001907117	1.969289128	86.7915645	0.46311622	7.54282105	12.38405823
2017-05-02 15:10:00.000	2017-05-02 15:20:00.000	148.9416667	0.001907117	1.956139827	87.02153886	0.464167079	7.543898873	12.39065728
