StartTime	EndTime	NOE Outlet Flow m3/h	NOE outlet NH4 mg/l	NOE outlet NO3 mg/l	NOE outlet DO mg/l	NOE outlet TSS mg/l	NOE outlet pH	NOE outlet Temperature C	PO4 afløb renseanlæg mg/l
2017-02-09 03:30:00.000	2017-02-09 03:40:00.000	233.4666667	0.029013522	4.296391964	86.70057799	1.220919555	7.600491969	9.034344109	0.277778
2017-02-09 03:40:00.000	2017-02-09 03:50:00.000	223.7222222	0.028572481	4.306453466	86.79629262	1.333062595	7.606109158	9.036326599	0.268715256
2017-02-09 03:50:00.000	2017-02-09 04:00:00.000	162.9083333	0.027220077	4.328445721	87.30554682	1.364794169	7.609982495	9.038864509	0.253333233
2017-02-09 04:00:00.000	2017-02-09 04:10:00.000	218.6083333	0.025536915	4.363414526	88.07567031	1.354412388	7.610577893	9.042540916	0.26116634
2017-02-09 04:10:00.000	2017-02-09 04:20:00.000	171.225	0.024822702	4.402051401	88.51215286	1.337480375	7.607363462	9.046839857	0.273333136
2017-02-09 04:20:00.000	2017-02-09 04:30:00.000	214.5777778	0.024375541	4.451790142	88.51125043	1.310354182	7.606731669	9.051741107	0.271592445
2017-02-09 04:30:00.000	2017-02-09 04:40:00.000	102.875	0.024680079	4.499445295	88.31364435	1.290015266	7.607078469	9.056148601	0.268889995
2017-02-09 04:40:00.000	2017-02-09 04:50:00.000	0	0.025265761	4.540529203	87.54119002	1.242831362	7.60634621	9.05845259	0.274981383
2017-02-09 04:50:00.000	2017-02-09 05:00:00.000	0	0.025256874	4.560663652	86.53985411	1.202287679	7.605480448	9.058685716	0.28444443
2017-02-09 05:00:00.000	2017-02-09 05:10:00.000	0	0.025239218	4.565608644	85.97968985	1.155059148	7.604454931	9.061377223	0.269962818
2017-02-09 05:10:00.000	2017-02-09 05:20:00.000	0	0.025239218	4.567691946	85.84052359	1.124154599	7.603862683	9.059029182	0.246666998
2017-02-09 05:20:00.000	2017-02-09 05:30:00.000	51.18333333	0.025239218	4.572445869	86.35738697	1.102829385	7.603639328	9.053362846	0.242477844
2017-02-09 05:30:00.000	2017-02-09 05:40:00.000	217.425	0.025239218	4.577791071	86.99087022	1.135295806	7.618355151	9.045748647	0.235556643
2017-02-09 05:40:00.000	2017-02-09 05:50:00.000	157.0277778	0.075315458	4.590843868	87.15215378	1.186547861	7.615826837	9.044173439	0.232889252
2017-02-09 05:50:00.000	2017-02-09 06:00:00.000	226.2583333	0.063645451	4.617808199	87.55847212	1.241805192	7.612735407	9.05172259	0.114444517
2017-02-09 06:00:00.000	2017-02-09 06:10:00.000	161	0.049486307	4.651582718	87.09307842	1.310624893	7.615714538	9.058752807	0.194333216
2017-02-09 06:10:00.000	2017-02-09 06:20:00.000	208.025	0.040772106	4.719924355	87.18161488	1.329600445	7.619301705	9.063002046	0.282222274
2017-02-09 06:20:00.000	2017-02-09 06:30:00.000	166.3777778	0.036301941	4.794486427	88.00280469	1.331269519	7.61918687	9.06660831	0.239573812
2017-02-09 06:30:00.000	2017-02-09 06:40:00.000	212.9583333	0.033641875	4.877064896	88.42078228	1.317604317	7.617636442	9.071329196	0.173333412
2017-02-09 06:40:00.000	2017-02-09 06:50:00.000	141.4277778	0.03141874	4.945505953	88.65058943	1.307292541	7.615067796	9.073132809	0.199119997
2017-02-09 06:50:00.000	2017-02-09 07:00:00.000	0	0.029955302	5.004784536	88.39185111	1.25313612	7.613019478	9.076629353	0.237777994
2017-02-09 07:00:00.000	2017-02-09 07:10:00.000	0	0.029725931	5.046483183	88.09424286	1.204676877	7.611748413	9.075547552	0.231611328
2017-02-09 07:10:00.000	2017-02-09 07:20:00.000	0	0.029771386	5.057442331	87.57312412	1.167638879	7.610540473	9.072892229	0.217777997
2017-02-09 07:20:00.000	2017-02-09 07:30:00.000	0	0.030302915	5.061750364	87.8923378	1.135650942	7.60964036	9.07495892	0.22212988
2017-02-09 07:30:00.000	2017-02-09 07:40:00.000	15.46666667	0.03098249	5.062445211	88.03083808	1.112584813	7.609036692	9.071077402	0.22888934
2017-02-09 07:40:00.000	2017-02-09 07:50:00.000	224.1277778	0.032382803	5.068637371	88.82428665	1.129729135	7.619243733	9.06645867	0.227185862
2017-02-09 07:50:00.000	2017-02-09 08:00:00.000	177.175	0.033989251	5.080609751	88.96485627	1.208659988	7.617057772	9.061277183	0.224444191
2017-02-09 08:00:00.000	2017-02-09 08:10:00.000	239.4027778	0.034464255	5.121487761	88.64295095	1.259558076	7.610282032	9.069824425	0.211118547
2017-02-09 08:10:00.000	2017-02-09 08:20:00.000	205.95	0.034113203	5.182695007	87.75122515	1.326383307	7.613030775	9.077561855	0.191119984
2017-02-09 08:20:00.000	2017-02-09 08:30:00.000	192.0944444	0.031373546	5.279410601	87.82393576	1.319680973	7.617187512	9.085618369	0.192221978
2017-02-09 08:30:00.000	2017-02-09 08:40:00.000	224.8583333	0.029785382	5.409965467	88.91147073	1.320622571	7.616515326	9.091150077	0.188888997
2017-02-09 08:40:00.000	2017-02-09 08:50:00.000	193.05	0.028771376	5.534988455	89.36769918	1.313258149	7.613876657	9.095955475	0.196722329
2017-02-09 08:50:00.000	2017-02-09 09:00:00.000	272.7083333	0.027814492	5.639224994	89.48076331	1.335263015	7.611824429	9.097682691	0.288889927
2017-02-09 09:00:00.000	2017-02-09 09:10:00.000	6.716666667	0.027323262	5.728087115	88.90996609	1.307173075	7.607881502	9.099809019	0.245371878
2017-02-09 09:10:00.000	2017-02-09 09:20:00.000	95.2	0.026615976	5.816376424	87.99496695	1.251978694	7.607498272	9.100687623	0.197778143
2017-02-09 09:20:00.000	2017-02-09 09:30:00.000	154.1416667	0.027316854	5.844530972	88.63455493	1.230260695	7.612451561	9.098298717	0.199481536
2017-02-09 09:30:00.000	2017-02-09 09:40:00.000	200.575	0.028548752	5.87799174	89.06640498	1.253925976	7.6102627	9.09861594	0.222224533
2017-02-09 09:40:00.000	2017-02-09 09:50:00.000	197.175	0.028603232	5.914972456	88.61559327	1.323490747	7.606236132	9.098815195	0.221111916
2017-02-09 09:50:00.000	2017-02-09 10:00:00.000	179.2583333	0.028764992	5.945019738	87.87316316	1.367928673	7.609471726	9.100966112	0.248888999
2017-02-09 10:00:00.000	2017-02-09 10:10:00.000	175.25	0.028017039	6.010950653	87.69384429	1.372456455	7.612269874	9.101957329	0.24837232
2017-02-09 10:10:00.000	2017-02-09 10:20:00.000	125.8	0.027136809	6.117083736	87.59281457	1.347918782	7.611756849	9.103939295	0.246666998
2017-02-09 10:20:00.000	2017-02-09 10:30:00.000	172.0888889	0.027047077	6.210606976	87.74898904	1.343325196	7.611660945	9.104263592	0.233333397
2017-02-09 10:30:00.000	2017-02-09 10:40:00.000	115.7083333	0.027221712	6.288526785	87.82226067	1.328506003	7.610935899	9.105108158	0.213332996
2017-02-09 10:40:00.000	2017-02-09 10:50:00.000	204.6444444	0.027418454	6.362893097	87.63043722	1.312387356	7.611956668	9.104526718	0.217777398
2017-02-09 10:50:00.000	2017-02-09 11:00:00.000	525.8166667	0.027630613	6.427799793	87.50400918	1.592298752	7.614200473	9.102073272	0.224444191
2017-02-09 11:00:00.000	2017-02-09 11:10:00.000	166.1305556	0.026576276	6.504952705	85.99554354	1.891162381	7.611552501	9.103228299	0.235118146
2017-02-09 11:10:00.000	2017-02-09 11:20:00.000	111.1583333	0.025195463	6.556601469	85.83669167	2.713833016	7.606791067	9.102091026	0.251111776
2017-02-09 11:20:00.000	2017-02-09 11:30:00.000	114.8527778	0.027537179	6.466266576	86.15567373	3.697029714	7.605442329	9.093967644	0.218973842
2017-02-09 11:30:00.000	2017-02-09 11:40:00.000	139.575	0.035122273	6.35422918	86.30305621	4.716288372	7.607505854	9.080408994	0.168889112
2017-02-09 11:40:00.000	2017-02-09 11:50:00.000	120.9416667	0.046571899	6.257454058	86.70578715	4.950168395	7.608774265	9.065917714	0.196748685
2017-02-09 11:50:00.000	2017-02-09 12:00:00.000	167.9916667	0.056663538	6.236928654	87.33848667	4.755414593	7.613764286	9.061607409	0.239999995
2017-02-09 12:00:00.000	2017-02-09 12:10:00.000	117.5833333	0.059339014	6.29005485	87.68803183	4.463169022	7.61972295	9.061977641	0.199962746
2017-02-09 12:10:00.000	2017-02-09 12:20:00.000	172.2	0.055939082	6.377137689	87.85279827	4.110521134	7.624890717	9.066030415	0.135554999
2017-02-09 12:20:00.000	2017-02-09 12:30:00.000	122.8638889	0.052317028	6.455696658	87.81557649	3.854857268	7.626213853	9.07102201	0.157333482
2017-02-09 12:30:00.000	2017-02-09 12:40:00.000	171.3416667	0.049790891	6.522933078	87.62318783	3.545388895	7.625066618	9.076693495	0.188888997
2017-02-09 12:40:00.000	2017-02-09 12:50:00.000	130.1416667	0.047713199	6.587062756	87.40035731	3.233260179	7.622926696	9.082232412	0.195111538
2017-02-09 12:50:00.000	2017-02-09 13:00:00.000	140.3083333	0.044237447	6.66828498	86.87315044	3.015501608	7.621381764	9.086460733	0.244446854
2017-02-09 13:00:00.000	2017-02-09 13:10:00.000	180.2361111	0.043728009	6.743942797	86.73759499	2.827756987	7.619281042	9.090107584	0.199118388
2017-02-09 13:10:00.000	2017-02-09 13:20:00.000	113.7666667	0.035059322	6.823171735	86.26253319	2.675338852	7.615570199	9.094500661	0.191119984
2017-02-09 13:20:00.000	2017-02-09 13:30:00.000	142.925	0.034390075	6.894303815	85.88891646	2.561491267	7.613764493	9.097188632	0.187666724
2017-02-09 13:30:00.000	2017-02-09 13:40:00.000	179.1166667	0.034937863	6.942691171	85.87804038	2.439554572	7.612839961	9.098452274	0.866665989
2017-02-09 13:40:00.000	2017-02-09 13:50:00.000	111.3416667	0.034554881	6.993056579	85.47188492	2.340322693	7.608876558	9.099565903	0.15924639
2017-02-09 13:50:00.000	2017-02-09 14:00:00.000	137.625	0.033551634	7.038839002	85.1583456	2.25415253	7.607188872	9.101658495	0.122221999
2017-02-09 14:00:00.000	2017-02-09 14:10:00.000	200.8833333	0.032224957	7.07237945	85.28849513	2.180084952	7.607076764	9.101532308	0.123962955
2017-02-09 14:10:00.000	2017-02-09 14:20:00.000	132.85	0.032591888	7.109332236	84.96318054	2.098524288	7.604745821	9.10188578	0.126666993
2017-02-09 14:20:00.000	2017-02-09 14:30:00.000	173.8055556	0.032694118	7.138973121	84.87024428	2.028397237	7.604645399	9.103178875	0.117927528
2017-02-09 14:30:00.000	2017-02-09 14:40:00.000	222.9833333	0.031857984	7.165555191	84.8275334	1.973117231	7.601354015	9.103396241	0.122223427
2017-02-09 14:40:00.000	2017-02-09 14:50:00.000	145.4805556	0.031538702	7.193194532	84.30120525	2.073631159	7.595827484	9.10356582	0.971194253
2017-02-09 14:50:00.000	2017-02-09 15:00:00.000	179.7	0.031424954	7.205757904	84.21063951	2.313561263	7.596723409	9.101407973	0.888888163
2017-02-09 15:00:00.000	2017-02-09 15:10:00.000	224.55	0.032489575	7.190774588	84.53014158	2.606213329	7.595650927	9.097156572	0.789729823
2017-02-09 15:10:00.000	2017-02-09 15:20:00.000	140.625	0.034848241	7.167103072	84.53159587	2.779300203	7.594065499	9.091952904	0.644443351
2017-02-09 15:20:00.000	2017-02-09 15:30:00.000	175.4083333	0.038629344	7.145639424	84.84135571	2.722945231	7.595092762	9.088720139	0.733332217
2017-02-09 15:30:00.000	2017-02-09 15:40:00.000	231.2583333	0.039352572	7.140304371	85.17305705	2.652134947	7.593005824	9.087015367	0.866665989
2017-02-09 15:40:00.000	2017-02-09 15:50:00.000	151.4083333	0.038463473	7.146125881	85.00355873	2.608081694	7.589703596	9.085085018	0.144443578
2017-02-09 15:50:00.000	2017-02-09 16:00:00.000	164.3583333	0.037512412	7.145614175	84.84101753	2.472519048	7.589562011	9.084849683	0.131119968
2017-02-09 16:00:00.000	2017-02-09 16:10:00.000	216.7333333	0.035952893	7.140586817	85.28564421	2.360349303	7.586861261	9.085152451	0.151129471
2017-02-09 16:10:00.000	2017-02-09 16:20:00.000	163.4666667	0.035214506	7.138601879	85.15349973	2.311583956	7.582279368	9.084593916	0.182221994
2017-02-09 16:20:00.000	2017-02-09 16:30:00.000	155.4833333	0.035113452	7.126456642	85.01510537	2.233149902	7.582268286	9.085598079	0.144745443
2017-02-09 16:30:00.000	2017-02-09 16:40:00.000	197.4916667	0.034186166	7.111784971	85.33377934	2.140024994	7.582787681	9.085832016	0.844442993
2017-02-09 16:40:00.000	2017-02-09 16:50:00.000	202.5222222	0.033158232	7.102194122	85.27356281	2.092665064	7.580977178	9.087205752	0.861482522
2017-02-09 16:50:00.000	2017-02-09 17:00:00.000	142.8333333	0.032241672	7.08097409	84.95411339	2.036601307	7.582478805	9.089056365	0.888888163
2017-02-09 17:00:00.000	2017-02-09 17:10:00.000	166.1416667	0.031032873	7.056722208	85.12880681	1.970631602	7.586055561	9.090860542	0.974731177
2017-02-09 17:10:00.000	2017-02-09 17:20:00.000	222.2	0.030873373	7.029274587	85.28750757	1.91773307	7.587405856	9.091201488	0.111111182
2017-02-09 17:20:00.000	2017-02-09 17:30:00.000	144.5916667	0.031084141	7.005264835	85.09897385	1.88966754	7.586900373	9.092363318	0.122221276
2017-02-09 17:30:00.000	2017-02-09 17:40:00.000	164.8333333	0.030597997	6.954996951	84.88406124	1.850161155	7.588551716	9.093862057	0.888888163
2017-02-09 17:40:00.000	2017-02-09 17:50:00.000	202.1666667	0.029527291	6.911779515	85.23149732	1.810108583	7.588852946	9.094926945	0.193332812
2017-02-09 17:50:00.000	2017-02-09 18:00:00.000	176.1583333	0.029462851	6.87597661	85.1535511	1.769632833	7.585409447	9.097383904	0.1459646
2017-02-09 18:00:00.000	2017-02-09 18:10:00.000	151.2416667	0.028575166	6.836194944	84.81395817	1.735915002	7.585332735	9.099765046	0.123111811
2017-02-09 18:10:00.000	2017-02-09 18:20:00.000	189.7333333	0.028434801	6.782618944	85.07304096	1.707952576	7.58638105	9.100484586	0.977777191
2017-02-09 18:20:00.000	2017-02-09 18:30:00.000	223.2666667	0.028766854	6.738768137	85.08885555	1.688566737	7.584683001	9.100766206	0.882363898
2017-02-09 18:30:00.000	2017-02-09 18:40:00.000	154.4583333	0.028685735	6.68026499	84.72074731	1.667245721	7.586579494	9.10255506	0.733331963
2017-02-09 18:40:00.000	2017-02-09 18:50:00.000	178.275	0.028055071	6.592078614	84.85740604	1.640692294	7.589204725	9.104756403	0.924813167
2017-02-09 18:50:00.000	2017-02-09 19:00:00.000	227.6666667	0.027501176	6.530369687	85.06588879	1.618566887	7.588645347	9.105931314	0.122221999
2017-02-09 19:00:00.000	2017-02-09 19:10:00.000	190.2888889	0.027078123	6.476712608	84.80692838	1.611786193	7.587589463	9.107215794	0.11881455
2017-02-09 19:10:00.000	2017-02-09 19:20:00.000	171.925	0.027125082	6.394694531	84.62047558	1.587032407	7.589757562	9.108317924	0.113333173
2017-02-09 19:20:00.000	2017-02-09 19:30:00.000	191.675	0.027492138	6.321937505	84.92410202	1.563515492	7.590437941	9.109465416	0.141462673
2017-02-09 19:30:00.000	2017-02-09 19:40:00.000	229.3416667	0.027394228	6.255448623	84.89910329	1.562575822	7.589408096	9.111120001	0.182221994
2017-02-09 19:40:00.000	2017-02-09 19:50:00.000	161.7888889	0.026939416	6.178872609	84.59535122	1.555910816	7.591343411	9.112229864	0.181314683
2017-02-09 19:50:00.000	2017-02-09 20:00:00.000	182.4416667	0.026676532	6.081502481	84.66120288	1.538828521	7.593524365	9.112753328	0.187152557
2017-02-09 20:00:00.000	2017-02-09 20:10:00.000	215.9083333	0.026400233	6.007681274	84.98888696	1.52466909	7.593335247	9.113036664	0.15333325
2017-02-09 20:10:00.000	2017-02-09 20:20:00.000	208.7	0.026351118	5.937133606	84.92445196	1.526445818	7.591549774	9.113653127	0.113333173
2017-02-09 20:20:00.000	2017-02-09 20:30:00.000	167.5	0.026924951	5.847608546	84.77996089	1.507545877	7.592852024	9.115530769	0.121825996
2017-02-09 20:30:00.000	2017-02-09 20:40:00.000	193.7916667	0.026989153	5.760935756	85.00425809	1.492412304	7.593458927	9.116071089	0.844442993
2017-02-09 20:40:00.000	2017-02-09 20:50:00.000	251.0416667	0.027029294	5.698001361	85.08149993	1.497574074	7.592829784	9.115888206	0.82735768
2017-02-09 20:50:00.000	2017-02-09 21:00:00.000	185.4333333	0.026765633	5.627313622	84.78291054	1.496904861	7.594505596	9.117302855	0.799999135
2017-02-09 21:00:00.000	2017-02-09 21:10:00.000	190.8	0.026748879	5.545191101	84.67755203	1.478347351	7.596540952	9.117981617	0.765184154
2017-02-09 21:10:00.000	2017-02-09 21:20:00.000	212.1916667	0.023462702	5.469050964	85.05461775	1.475597031	7.595875816	9.117920033	0.711111743
2017-02-09 21:20:00.000	2017-02-09 21:30:00.000	230.9694444	0.024267813	5.396282136	85.079319	1.493684394	7.594376568	9.117042534	0.911294752
2017-02-09 21:30:00.000	2017-02-09 21:40:00.000	157.575	0.025773554	5.304507963	84.78192558	1.478839727	7.595901847	9.117292841	0.122221999
2017-02-09 21:40:00.000	2017-02-09 21:50:00.000	187.975	0.026054486	5.221351349	85.03325679	1.461605	7.597737944	9.118158539	0.142185871
2017-02-09 21:50:00.000	2017-02-09 22:00:00.000	249.4166667	0.025967126	5.166712972	85.19611155	1.474264203	7.596136991	9.119581262	0.171111256
2017-02-09 22:00:00.000	2017-02-09 22:10:00.000	170.7	0.026288023	5.090038896	84.96797549	1.489305784	7.595992144	9.121620258	0.159555424
2017-02-09 22:10:00.000	2017-02-09 22:20:00.000	185.6916667	0.026398871	4.993826763	85.03274695	1.466547854	7.598276166	9.123852992	0.142222215
2017-02-09 22:20:00.000	2017-02-09 22:30:00.000	216.3194444	0.025905272	4.932250774	85.41896744	1.458643843	7.598565427	9.12425108	0.124739129
2017-02-09 22:30:00.000	2017-02-09 22:40:00.000	214.7916667	0.026407501	4.889275507	85.37094892	1.479689102	7.597134419	9.124675171	0.977777191
2017-02-09 22:40:00.000	2017-02-09 22:50:00.000	160.0416667	0.026021799	4.829242289	85.07474461	1.467961346	7.59884603	9.126174601	0.94296216
2017-02-09 22:50:00.000	2017-02-09 23:00:00.000	195.7333333	0.026598417	4.76253924	85.3793553	1.461640577	7.60076737	9.127959196	0.888888163
2017-02-09 23:00:00.000	2017-02-09 23:10:00.000	234.9166667	0.027725113	4.713855803	85.54777152	1.477933034	7.599787871	9.129052107	0.197776385
2017-02-09 23:10:00.000	2017-02-09 23:20:00.000	157.2083333	0.02770441	4.66679246	85.34696445	1.472955789	7.601367442	9.129683948	0.142222215
2017-02-09 23:20:00.000	2017-02-09 23:30:00.000	176.8972222	0.027098928	4.60885402	85.11949698	1.444959676	7.604288554	9.131178379	0.126222256
2017-02-09 23:30:00.000	2017-02-09 23:40:00.000	229.05	0.026272759	4.576090785	85.34247049	1.440574471	7.604108695	9.131368295	0.122223427
2017-02-09 23:40:00.000	2017-02-09 23:50:00.000	163.7805556	0.026011569	4.555455252	85.40552355	1.452007454	7.602706639	9.131515829	0.198886682
2017-02-09 23:50:00.000	2017-02-10 00:00:00.000	196.2666667	0.026738364	4.51201719	85.32950687	1.447081935	7.604172877	9.132729125	0.122221999
2017-02-10 00:00:00.000	2017-02-10 00:10:00.000	221.5	0.026953104	4.477542639	85.54179516	1.445023613	7.604611317	9.13270177	0.115873731
2017-02-10 00:10:00.000	2017-02-10 00:20:00.000	198.0666667	0.02634766	4.449205144	85.35141036	1.454469138	7.603684799	9.132619246	0.166669978
2017-02-10 00:20:00.000	2017-02-10 00:30:00.000	143.9333333	0.025504815	4.420225477	84.97950694	1.428919937	7.604035914	9.133523925	0.175557977
2017-02-10 00:30:00.000	2017-02-10 00:40:00.000	184.725	0.025579481	4.3910954	85.17782777	1.423337537	7.604068148	9.133994102	0.188889986
2017-02-10 00:40:00.000	2017-02-10 00:50:00.000	203.3694444	0.025725063	4.37711153	85.42350311	1.433955757	7.602367965	9.134196456	0.126666792
2017-02-10 00:50:00.000	2017-02-10 01:00:00.000	134.4333333	0.025580951	4.357062737	85.13519522	1.430607886	7.602226734	9.134907436	0.933331996
2017-02-10 01:00:00.000	2017-02-10 01:10:00.000	159.8833333	0.025218651	4.334221057	85.09344521	1.412358939	7.60514346	9.135067487	0.879998831
2017-02-10 01:10:00.000	2017-02-10 01:20:00.000	204.0083333	0.025009553	4.323253834	85.34963239	1.402987902	7.605733629	9.133539001	0.799999135
2017-02-10 01:20:00.000	2017-02-10 01:30:00.000	128.4138889	0.024844014	4.31790628	85.12390531	1.405840729	7.604199994	9.133886552	0.834813873
2017-02-10 01:30:00.000	2017-02-10 01:40:00.000	146.3583333	0.025479658	4.310254212	84.81723251	1.392939771	7.606172617	9.133595832	0.888888163
2017-02-10 01:40:00.000	2017-02-10 01:50:00.000	191.7333333	0.025495716	4.306995889	85.13912455	1.390237065	7.607827024	9.132250134	0.736573546
2017-02-10 01:50:00.000	2017-02-10 02:00:00.000	126.15	0.025971288	4.303060663	85.16104317	1.388043247	7.606449481	9.131926433	0.5745581
2017-02-10 02:00:00.000	2017-02-10 02:10:00.000	130.0027778	0.025472717	4.299928097	85.06871338	1.375346433	7.607821147	9.131550868	0.555369835
2017-02-10 02:10:00.000	2017-02-10 02:20:00.000	174.2666667	0.025347954	4.299366589	85.27721659	1.374171925	7.611800996	9.130284548	0.644443351
2017-02-10 02:20:00.000	2017-02-10 02:30:00.000	132.6	0.025315151	4.304600883	85.28915761	1.374712126	7.611678847	9.129689773	0.898519168
2017-02-10 02:30:00.000	2017-02-10 02:40:00.000	122.7416667	0.025894299	4.308938162	85.08305016	1.358296232	7.611260625	9.129831696	0.126666993
2017-02-10 02:40:00.000	2017-02-10 02:50:00.000	167.95	0.026148681	4.311070836	85.25805378	1.357547824	7.613241994	9.12958196	0.142779693
2017-02-10 02:50:00.000	2017-02-10 03:00:00.000	129.775	0.026316013	4.31693958	85.32378769	1.35657668	7.613729107	9.129882884	0.159999996
2017-02-10 03:00:00.000	2017-02-10 03:10:00.000	102.65	0.026287059	4.326674259	84.93126856	1.339899416	7.612872752	9.130443303	0.156444455
2017-02-10 03:10:00.000	2017-02-10 03:20:00.000	150.15	0.026492703	4.332105358	84.8926012	1.33965886	7.615033476	9.129913417	0.151111674
2017-02-10 03:20:00.000	2017-02-10 03:30:00.000	139.2944444	0.027010345	4.342829537	85.10843321	1.352183456	7.616395692	9.128161891	0.144442421
2017-02-10 03:30:00.000	2017-02-10 03:40:00.000	91.20833333	0.027354705	4.353688701	85.00733159	1.340794435	7.615132312	9.127678061	0.124444423
2017-02-10 03:40:00.000	2017-02-10 03:50:00.000	139.05	0.027443071	4.369938298	84.85840925	1.33010145	7.616091077	9.12722919	0.119118326
2017-02-10 03:50:00.000	2017-02-10 04:00:00.000	150.9833333	0.027963446	4.383471489	85.00716839	1.343574081	7.617891105	9.126648895	0.111111182
2017-02-10 04:00:00.000	2017-02-10 04:10:00.000	100.125	0.027691364	4.398690168	84.96104603	1.333796171	7.616402094	9.126886368	0.115462885
2017-02-10 04:10:00.000	2017-02-10 04:20:00.000	115.175	0.027079884	4.42082746	84.86222019	1.317091199	7.616602548	9.126835124	0.122221999
2017-02-10 04:20:00.000	2017-02-10 04:30:00.000	140.8888889	0.027398029	4.431747568	84.74916382	1.314397156	7.619154076	9.125177964	0.174257332
2017-02-10 04:30:00.000	2017-02-10 04:40:00.000	110.3333333	0.028068531	4.442774256	84.69381161	1.307560301	7.619389379	9.124513634	0.844442993
2017-02-10 04:40:00.000	2017-02-10 04:50:00.000	157.4277778	0.02871629	4.462335169	84.71379363	1.303870504	7.618845057	9.124144228	0.171295442
2017-02-10 04:50:00.000	2017-02-10 05:00:00.000	99.63333333	0.028166435	4.4775515	84.60395978	1.297604362	7.619068515	9.123457058	0.1459646
2017-02-10 05:00:00.000	2017-02-10 05:10:00.000	126.6611111	0.028083326	4.499801354	84.29472764	1.286544989	7.620485091	9.123494204	0.134666798
2017-02-10 05:10:00.000	2017-02-10 05:20:00.000	106.1666667	0.028083326	4.521394471	84.2961736	1.284316842	7.621175134	9.122203453	0.126666993
2017-02-10 05:20:00.000	2017-02-10 05:30:00.000	122.6583333	0.028083326	4.54087501	84.09949023	1.276749396	7.621402927	9.119909914	0.118666995
2017-02-10 05:30:00.000	2017-02-10 05:40:00.000	133.2583333	0.028083326	4.5608603	84.27682126	1.285249425	7.620541215	9.118404579	0.166669978
2017-02-10 05:40:00.000	2017-02-10 05:50:00.000	84.54166667	0.074011895	4.579569423	84.15910969	1.281618628	7.619013103	9.116653363	0.134222251
2017-02-10 05:50:00.000	2017-02-10 06:00:00.000	131.0416667	0.064306149	4.6056849	83.98071855	1.278362738	7.619642512	9.116137163	0.973419596
2017-02-10 06:00:00.000	2017-02-10 06:10:00.000	78.575	0.050124044	4.628336398	83.85340246	1.273331151	7.618997999	9.114859796	0.156333347
2017-02-10 06:10:00.000	2017-02-10 06:20:00.000	138.9583333	0.043021223	4.659706537	83.54329325	1.265854843	7.618995019	9.113950451	0.157777995
2017-02-10 06:20:00.000	2017-02-10 06:30:00.000	85.44166667	0.040115768	4.683571549	83.62826017	1.270069708	7.618011534	9.112175107	0.163999999
2017-02-10 06:30:00.000	2017-02-10 06:40:00.000	103.575	0.038267039	4.710799245	83.46552614	1.263028949	7.617987641	9.109755905	0.173333412
2017-02-10 06:40:00.000	2017-02-10 06:50:00.000	94.3	0.037109394	4.732897977	83.46977921	1.25981236	7.619257589	9.107610679	0.176962675
2017-02-10 06:50:00.000	2017-02-10 07:00:00.000	107.725	0.036523377	4.750714568	83.42865588	1.255336639	7.620421831	9.105900089	0.182221994
2017-02-10 07:00:00.000	2017-02-10 07:10:00.000	126.5583333	0.035775684	4.775551315	83.51356112	1.260150586	7.621486803	9.103835948	0.171119976
2017-02-10 07:10:00.000	2017-02-10 07:20:00.000	78.825	0.035087878	4.802077127	83.54535605	1.25808557	7.620188308	9.102125287	0.148889518
2017-02-10 07:20:00.000	2017-02-10 07:30:00.000	124.1166667	0.035328472	4.825789789	83.41439489	1.250765602	7.620982321	9.100831151	0.137926635
2017-02-10 07:30:00.000	2017-02-10 07:40:00.000	97.675	0.035109229	4.848292033	83.35911865	1.254303814	7.621937188	9.098341155	0.119999997
2017-02-10 07:40:00.000	2017-02-10 07:50:00.000	154.3166667	0.035722948	4.876637073	83.32638582	1.255423308	7.622793019	9.096451338	0.121777599
2017-02-10 07:50:00.000	2017-02-10 08:00:00.000	101.75	0.036063549	4.910587402	83.3531805	1.266756271	7.621643182	9.093367139	0.124444423
2017-02-10 08:00:00.000	2017-02-10 08:10:00.000	131.1583333	0.035785413	4.944151628	83.12274666	1.26221873	7.621078177	9.090452099	0.132444173
2017-02-10 08:10:00.000	2017-02-10 08:20:00.000	121.775	0.03567264	4.973236771	82.94555537	1.267137189	7.620401629	9.088338383	0.144444371
2017-02-10 08:20:00.000	2017-02-10 08:30:00.000	129.8	0.036892231	5.005200577	82.81338895	1.255749052	7.619523744	9.086421792	0.129648944
2017-02-10 08:30:00.000	2017-02-10 08:40:00.000	149.75	0.037176827	5.038741553	83.00363394	1.264234643	7.617678265	9.084706314	0.166669978
2017-02-10 08:40:00.000	2017-02-10 08:50:00.000	100.1083333	0.036566985	5.075066952	82.79244601	1.261517357	7.616661398	9.082207743	0.125815187
2017-02-10 08:50:00.000	2017-02-10 09:00:00.000	154.975	0.03636499	5.10817554	82.74301491	1.263350049	7.617015882	9.079518342	0.155555993
2017-02-10 09:00:00.000	2017-02-10 09:10:00.000	111.2083333	0.035783387	5.145296844	82.66275667	1.259528549	7.615853941	9.076930364	0.128739549
2017-02-10 09:10:00.000	2017-02-10 09:20:00.000	167.8916667	0.035369211	5.189554362	82.67527212	1.263069259	7.61534222	9.075000699	0.911111121
